ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Shiloh NMP,SHIL,National Military Park,Southeast ,TN,2021,11,"24,842","13,745","37,736","13,745",0,0,0,0,0,0,0,Shiloh NMP,SHIL,National Military Park,Southeast ,TN,2021,"371,863","161,924","492,084","32,385",0,0,0,0,0,0,0
Shiloh NMP,SHIL,National Military Park,Southeast ,TN,2021,12,"19,363","11,626","26,033","11,626",0,0,0,0,0,0,0,Shiloh NMP,SHIL,National Military Park,Southeast ,TN,2021,"371,863","161,924","492,084","32,385",0,0,0,0,0,0,0
Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,1,"8,840",0,"6,630",0,0,0,0,0,0,0,0,Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,"96,793",0,"65,763",0,0,0,0,0,0,0,0
Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,2,"6,634",0,"4,976",0,0,0,0,0,0,0,0,Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,"96,793",0,"65,763",0,0,0,0,0,0,0,0
Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,3,"10,368",0,"7,776",0,0,0,0,0,0,0,0,Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,"96,793",0,"65,763",0,0,0,0,0,0,0,0
Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,4,"11,542",0,"8,656",0,0,0,0,0,0,0,0,Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,"96,793",0,"65,763",0,0,0,0,0,0,0,0
Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,5,"11,818",0,"8,863",0,0,0,0,0,0,0,0,Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,"96,793",0,"65,763",0,0,0,0,0,0,0,0
Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,6,"6,730",0,"4,037",0,0,0,0,0,0,0,0,Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,"96,793",0,"65,763",0,0,0,0,0,0,0,0
Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,7,"11,331",0,"6,799",0,0,0,0,0,0,0,0,Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,"96,793",0,"65,763",0,0,0,0,0,0,0,0
Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,8,"15,366",0,"9,273",0,0,0,0,0,0,0,0,Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,"96,793",0,"65,763",0,0,0,0,0,0,0,0
Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,9,"11,372",0,"6,893",0,0,0,0,0,0,0,0,Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,"96,793",0,"65,763",0,0,0,0,0,0,0,0
Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,10,"1,047",0,697,0,0,0,0,0,0,0,0,Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,"96,793",0,"65,763",0,0,0,0,0,0,0,0
Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,11,518,0,345,0,0,0,0,0,0,0,0,Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,"96,793",0,"65,763",0,0,0,0,0,0,0,0
Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,12,"1,227",0,818,0,0,0,0,0,0,0,0,Sitka NHP,SITK,National Historical Park,Alaska,AK,2021,"96,793",0,"65,763",0,0,0,0,0,0,0,0
Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,1,"21,880",0,"70,038",0,0,0,51,133,6,0,0,Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,"1,722,955",0,"9,526,735",0,0,0,"65,211","66,644","23,475",0,0
Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,2,"20,475",0,"62,184",0,0,0,27,0,5,0,0,Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,"1,722,955",0,"9,526,735",0,0,0,"65,211","66,644","23,475",0,0
Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,3,"44,589",0,"139,226",0,0,0,92,150,1,0,0,Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,"1,722,955",0,"9,526,735",0,0,0,"65,211","66,644","23,475",0,0
Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,4,"39,853",0,"138,211",0,0,0,340,493,1,0,0,Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,"1,722,955",0,"9,526,735",0,0,0,"65,211","66,644","23,475",0,0
Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,5,"110,460",0,"687,847",0,0,0,"6,358","8,826",826,0,0,Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,"1,722,955",0,"9,526,735",0,0,0,"65,211","66,644","23,475",0,0
Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,6,"278,256",0,"1,645,567",0,0,0,"12,947","10,659","2,819",0,0,Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,"1,722,955",0,"9,526,735",0,0,0,"65,211","66,644","23,475",0,0
Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,7,"481,137",0,"2,558,229",0,0,0,"14,375","11,822","6,995",0,0,Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,"1,722,955",0,"9,526,735",0,0,0,"65,211","66,644","23,475",0,0
Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,8,"408,715",0,"2,285,793",0,0,0,"14,647","12,356","6,542",0,0,Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,"1,722,955",0,"9,526,735",0,0,0,"65,211","66,644","23,475",0,0
Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,9,"154,585",0,"991,207",0,0,0,"10,727","11,795","1,590",0,0,Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,"1,722,955",0,"9,526,735",0,0,0,"65,211","66,644","23,475",0,0
Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,10,"125,487",0,"765,771",0,0,0,"5,426","9,778","2,363",0,0,Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,"1,722,955",0,"9,526,735",0,0,0,"65,211","66,644","23,475",0,0
Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,11,"23,117",0,"136,654",0,0,0,184,578,"2,313",0,0,Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,"1,722,955",0,"9,526,735",0,0,0,"65,211","66,644","23,475",0,0
Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,12,"14,401",0,"46,008",0,0,0,37,54,14,0,0,Sleeping Bear Dunes NL,SLBE,National Lakeshore,Midwest ,MI,2021,"1,722,955",0,"9,526,735",0,0,0,"65,211","66,644","23,475",0,0
Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,1,0,0,0,0,0,0,0,0,0,0,0,Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,"13,557",0,"27,111",0,0,0,0,0,0,0,0
Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,2,0,0,0,0,0,0,0,0,0,0,0,Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,"13,557",0,"27,111",0,0,0,0,0,0,0,0
Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,3,0,0,0,0,0,0,0,0,0,0,0,Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,"13,557",0,"27,111",0,0,0,0,0,0,0,0
Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,4,0,0,0,0,0,0,0,0,0,0,0,Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,"13,557",0,"27,111",0,0,0,0,0,0,0,0
Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,5,0,0,0,0,0,0,0,0,0,0,0,Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,"13,557",0,"27,111",0,0,0,0,0,0,0,0
Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,6,36,0,72,0,0,0,0,0,0,0,0,Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,"13,557",0,"27,111",0,0,0,0,0,0,0,0
Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,7,"2,076",0,"4,151",0,0,0,0,0,0,0,0,Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,"13,557",0,"27,111",0,0,0,0,0,0,0,0
Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,8,"7,063",0,"14,126",0,0,0,0,0,0,0,0,Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,"13,557",0,"27,111",0,0,0,0,0,0,0,0
Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,9,"1,301",0,"2,603",0,0,0,0,0,0,0,0,Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,"13,557",0,"27,111",0,0,0,0,0,0,0,0
Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,10,"1,294",0,"2,587",0,0,0,0,0,0,0,0,Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,"13,557",0,"27,111",0,0,0,0,0,0,0,0
Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,11,921,0,"1,841",0,0,0,0,0,0,0,0,Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,"13,557",0,"27,111",0,0,0,0,0,0,0,0
Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,12,866,0,"1,731",0,0,0,0,0,0,0,0,Springfield Armory NHS,SPAR,National Historic Site,Northeast ,MA,2021,"13,557",0,"27,111",0,0,0,0,0,0,0,0
Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,1,"22,962",0,"103,329",0,0,0,0,0,0,0,0,Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,"1,556,482",0,"7,004,170",0,0,0,0,0,0,0,0
Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,2,"12,964",0,"58,338",0,0,0,0,0,0,0,0,Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,"1,556,482",0,"7,004,170",0,0,0,0,0,0,0,0
Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,3,"38,427",0,"172,922",0,0,0,0,0,0,0,0,Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,"1,556,482",0,"7,004,170",0,0,0,0,0,0,0,0
Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,4,"53,876",0,"242,442",0,0,0,0,0,0,0,0,Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,"1,556,482",0,"7,004,170",0,0,0,0,0,0,0,0
Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,5,"89,991",0,"404,960",0,0,0,0,0,0,0,0,Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,"1,556,482",0,"7,004,170",0,0,0,0,0,0,0,0
Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,6,"171,882",0,"773,469",0,0,0,0,0,0,0,0,Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,"1,556,482",0,"7,004,170",0,0,0,0,0,0,0,0
Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,7,"274,741",0,"1,236,334",0,0,0,0,0,0,0,0,Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,"1,556,482",0,"7,004,170",0,0,0,0,0,0,0,0
Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,8,"208,292",0,"937,314",0,0,0,0,0,0,0,0,Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,"1,556,482",0,"7,004,170",0,0,0,0,0,0,0,0
Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,9,"146,957",0,"661,306",0,0,0,0,0,0,0,0,Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,"1,556,482",0,"7,004,170",0,0,0,0,0,0,0,0
Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,10,"155,215",0,"698,468",0,0,0,0,0,0,0,0,Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,"1,556,482",0,"7,004,170",0,0,0,0,0,0,0,0
Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,11,"164,104",0,"738,468",0,0,0,0,0,0,0,0,Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,"1,556,482",0,"7,004,170",0,0,0,0,0,0,0,0
Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,12,"217,071",0,"976,820",0,0,0,0,0,0,0,0,Statue of Liberty NM,STLI,National Monument,Northeast ,NY,2021,"1,556,482",0,"7,004,170",0,0,0,0,0,0,0,0
Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,1,"1,136",966,"1,190",966,0,0,0,0,0,0,0,Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,"54,433","11,592","59,236","5,796",0,0,0,0,0,0,0
Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,2,"1,260",966,"1,269",966,0,0,0,0,0,0,0,Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,"54,433","11,592","59,236","5,796",0,0,0,0,0,0,0
Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,3,"1,546",966,"1,765",966,0,0,0,0,0,0,0,Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,"54,433","11,592","59,236","5,796",0,0,0,0,0,0,0
Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,4,"2,776",966,"3,061",966,0,0,0,0,0,0,0,Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,"54,433","11,592","59,236","5,796",0,0,0,0,0,0,0
Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,5,"4,340",966,"4,613",966,0,0,0,0,0,0,0,Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,"54,433","11,592","59,236","5,796",0,0,0,0,0,0,0
Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,6,"5,274",966,"5,784",966,0,0,0,0,0,0,0,Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,"54,433","11,592","59,236","5,796",0,0,0,0,0,0,0
Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,7,"9,041",966,"9,939",966,0,0,0,0,0,0,0,Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,"54,433","11,592","59,236","5,796",0,0,0,0,0,0,0
Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,8,"10,877",966,"11,693",966,0,0,0,0,0,0,0,Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,"54,433","11,592","59,236","5,796",0,0,0,0,0,0,0
Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,9,"5,357",966,"6,425",966,0,0,0,0,0,0,0,Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,"54,433","11,592","59,236","5,796",0,0,0,0,0,0,0
Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,10,"6,515",966,"6,791",966,0,0,0,0,0,0,0,Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,"54,433","11,592","59,236","5,796",0,0,0,0,0,0,0
Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,11,"3,227",966,"3,427",966,0,0,0,0,0,0,0,Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,"54,433","11,592","59,236","5,796",0,0,0,0,0,0,0
Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,12,"3,084",966,"3,279",966,0,0,0,0,0,0,0,Steamtown NHS,STEA,National Historic Site,Northeast ,PA,2021,"54,433","11,592","59,236","5,796",0,0,0,0,0,0,0
Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,1,"27,332",120,"33,399",120,0,0,0,0,0,0,0,Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,"365,833","1,440","482,109",240,0,0,0,0,0,0,0
Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,2,"23,828",120,"27,467",120,0,0,0,0,0,0,0,Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,"365,833","1,440","482,109",240,0,0,0,0,0,0,0
Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,3,"32,955",120,"41,851",120,0,0,0,0,0,0,0,Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,"365,833","1,440","482,109",240,0,0,0,0,0,0,0
Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,4,"17,046",120,"25,408",120,0,0,0,0,0,0,0,Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,"365,833","1,440","482,109",240,0,0,0,0,0,0,0
Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,5,"22,572",120,"35,691",120,0,0,0,0,0,0,0,Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,"365,833","1,440","482,109",240,0,0,0,0,0,0,0
Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,6,"16,933",120,"23,406",120,0,0,0,0,0,0,0,Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,"365,833","1,440","482,109",240,0,0,0,0,0,0,0
Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,7,"35,393",120,"49,640",120,0,0,0,0,0,0,0,Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,"365,833","1,440","482,109",240,0,0,0,0,0,0,0
Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,8,"27,688",120,"41,160",120,0,0,0,0,0,0,0,Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,"365,833","1,440","482,109",240,0,0,0,0,0,0,0
Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,9,"42,712",120,"53,037",120,0,0,0,0,0,0,0,Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,"365,833","1,440","482,109",240,0,0,0,0,0,0,0
Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,10,"51,989",120,"64,342",120,0,0,0,0,0,0,0,Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,"365,833","1,440","482,109",240,0,0,0,0,0,0,0
Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,11,"35,979",120,"45,662",120,0,0,0,0,0,0,0,Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,"365,833","1,440","482,109",240,0,0,0,0,0,0,0
Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,12,"31,406",120,"41,046",120,0,0,0,0,0,0,0,Stones River NB,STRI,National Battlefield,Southeast ,TN,2021,"365,833","1,440","482,109",240,0,0,0,0,0,0,0
Stonewall NM,STON,National Monument,Northeast ,,2021,1,0,0,0,0,0,0,0,0,0,0,0,Stonewall NM,STON,National Monument,Northeast ,,2021,"70,000",0,"70,000",0,0,0,0,0,0,0,0
Stonewall NM,STON,National Monument,Northeast ,,2021,2,0,0,0,0,0,0,0,0,0,0,0,Stonewall NM,STON,National Monument,Northeast ,,2021,"70,000",0,"70,000",0,0,0,0,0,0,0,0
Stonewall NM,STON,National Monument,Northeast ,,2021,3,0,0,0,0,0,0,0,0,0,0,0,Stonewall NM,STON,National Monument,Northeast ,,2021,"70,000",0,"70,000",0,0,0,0,0,0,0,0
Stonewall NM,STON,National Monument,Northeast ,,2021,4,0,0,0,0,0,0,0,0,0,0,0,Stonewall NM,STON,National Monument,Northeast ,,2021,"70,000",0,"70,000",0,0,0,0,0,0,0,0
Stonewall NM,STON,National Monument,Northeast ,,2021,5,0,0,0,0,0,0,0,0,0,0,0,Stonewall NM,STON,National Monument,Northeast ,,2021,"70,000",0,"70,000",0,0,0,0,0,0,0,0
Stonewall NM,STON,National Monument,Northeast ,,2021,6,"70,000",0,"70,000",0,0,0,0,0,0,0,0,Stonewall NM,STON,National Monument,Northeast ,,2021,"70,000",0,"70,000",0,0,0,0,0,0,0,0
Stonewall NM,STON,National Monument,Northeast ,,2021,7,0,0,0,0,0,0,0,0,0,0,0,Stonewall NM,STON,National Monument,Northeast ,,2021,"70,000",0,"70,000",0,0,0,0,0,0,0,0
Stonewall NM,STON,National Monument,Northeast ,,2021,8,0,0,0,0,0,0,0,0,0,0,0,Stonewall NM,STON,National Monument,Northeast ,,2021,"70,000",0,"70,000",0,0,0,0,0,0,0,0
Stonewall NM,STON,National Monument,Northeast ,,2021,9,0,0,0,0,0,0,0,0,0,0,0,Stonewall NM,STON,National Monument,Northeast ,,2021,"70,000",0,"70,000",0,0,0,0,0,0,0,0
Stonewall NM,STON,National Monument,Northeast ,,2021,10,0,0,0,0,0,0,0,0,0,0,0,Stonewall NM,STON,National Monument,Northeast ,,2021,"70,000",0,"70,000",0,0,0,0,0,0,0,0
Stonewall NM,STON,National Monument,Northeast ,,2021,11,0,0,0,0,0,0,0,0,0,0,0,Stonewall NM,STON,National Monument,Northeast ,,2021,"70,000",0,"70,000",0,0,0,0,0,0,0,0
Stonewall NM,STON,National Monument,Northeast ,,2021,12,0,0,0,0,0,0,0,0,0,0,0,Stonewall NM,STON,National Monument,Northeast ,,2021,"70,000",0,"70,000",0,0,0,0,0,0,0,0
Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,1,"4,267","1,000","6,400","1,000",0,0,0,0,0,0,0,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,"125,653","12,000","188,480","3,996",0,0,0,0,0,0,0
Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,2,"4,881","1,000","7,322","1,000",0,0,0,0,0,0,0,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,"125,653","12,000","188,480","3,996",0,0,0,0,0,0,0
Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,3,"11,955","1,000","17,932","1,000",0,0,0,0,0,0,0,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,"125,653","12,000","188,480","3,996",0,0,0,0,0,0,0
Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,4,"14,669","1,000","22,004","1,000",0,0,0,0,0,0,0,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,"125,653","12,000","188,480","3,996",0,0,0,0,0,0,0
Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,5,"15,199","1,000","22,798","1,000",0,0,0,0,0,0,0,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,"125,653","12,000","188,480","3,996",0,0,0,0,0,0,0
Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,6,"14,750","1,000","22,125","1,000",0,0,0,0,0,0,0,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,"125,653","12,000","188,480","3,996",0,0,0,0,0,0,0
Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,7,"14,305","1,000","21,458","1,000",0,0,0,0,0,0,0,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,"125,653","12,000","188,480","3,996",0,0,0,0,0,0,0
Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,8,"9,582","1,000","14,373","1,000",0,0,0,0,0,0,0,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,"125,653","12,000","188,480","3,996",0,0,0,0,0,0,0
Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,9,"10,537","1,000","15,806","1,000",0,0,0,0,0,0,0,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,"125,653","12,000","188,480","3,996",0,0,0,0,0,0,0
Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,10,"13,022","1,000","19,533","1,000",0,0,0,0,0,0,0,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,"125,653","12,000","188,480","3,996",0,0,0,0,0,0,0
Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,11,"8,024","1,000","12,036","1,000",0,0,0,0,0,0,0,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,"125,653","12,000","188,480","3,996",0,0,0,0,0,0,0
Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,12,"4,462","1,000","6,693","1,000",0,0,0,0,0,0,0,Sunset Crater Volcano NM,SUCR,National Monument,Intermountain ,AZ,2021,"125,653","12,000","188,480","3,996",0,0,0,0,0,0,0
Tallgrass Prairie NPRES,TAPR,National Preserve,Midwest ,KS,2021,1,870,0,"1,740",0,0,0,0,0,0,0,0,Tallgrass Prairie NPRES,TAPR,National Preserve,Midwest ,KS,2021,"35,001",0,"70,002",0,0,0,0,0,0,0,0
Tallgrass Prairie NPRES,TAPR,National Preserve,Midwest ,KS,2021,2,484,0,968,0,0,0,0,0,0,0,0,Tallgrass Prairie NPRES,TAPR,National Preserve,Midwest ,KS,2021,"35,001",0,"70,002",0,0,0,0,0,0,0,0
Tallgrass Prairie NPRES,TAPR,National Preserve,Midwest ,KS,2021,3,"2,030",0,"4,060",0,0,0,0,0,0,0,0,Tallgrass Prairie NPRES,TAPR,National Preserve,Midwest ,KS,2021,"35,001",0,"70,002",0,0,0,0,0,0,0,0
Tallgrass Prairie NPRES,TAPR,National Preserve,Midwest ,KS,2021,4,"2,839",0,"5,678",0,0,0,0,0,0,0,0,Tallgrass Prairie NPRES,TAPR,National Preserve,Midwest ,KS,2021,"35,001",0,"70,002",0,0,0,0,0,0,0,0
Tallgrass Prairie NPRES,TAPR,National Preserve,Midwest ,KS,2021,5,"4,242",0,"8,484",0,0,0,0,0,0,0,0,Tallgrass Prairie NPRES,TAPR,National Preserve,Midwest ,KS,2021,"35,001",0,"70,002",0,0,0,0,0,0,0,0
Tallgrass Prairie NPRES,TAPR,National Preserve,Midwest ,KS,2021,6,"5,024",0,"10,048",0,0,0,0,0,0,0,0,Tallgrass Prairie NPRES,TAPR,National Preserve,Midwest ,KS,2021,"35,001",0,"70,002",0,0,0,0,0,0,0,0
Tallgrass Prairie NPRES,TAPR,National Preserve,Midwest ,KS,2021,7,"5,022",0,"10,044",0,0,0,0,0,0,0,0,Tallgrass Prairie NPRES,TAPR,National Preserve,Midwest ,KS,2021,"35,001",0,"70,002",0,0,0,0,0,0,0,0
Tallgrass Prairie NPRES,TAPR,National Preserve,Midwest ,KS,2021,8,"3,467",0,"6,934",0,0,0,0,0,0,0,0,Tallgrass Prairie NPRES,TAPR,National Preserve,Midwest ,KS,2021,"35,001",0,"70,002",0,0,0,0,0,0,0,0
Tallgrass Prairie NPRES,TAPR,National Preserve,Midwest ,KS,2021,9,"3,859",0,"7,718",0,0,0,0,0,0,0,0,Tallgrass Prairie NPRES,TAPR,National Preserve,Midwest ,KS,2021,"35,001",0,"70,002",0,0,0,0,0,0,0,0
